"","Date","country","searches"
"3163","2009-01-18","Brazil",0.117
"3164","2009-01-18","India",0.041
"3165","2009-01-18","Indonesia",0.235
"3166","2009-01-18","Mexico",0.058
"3167","2009-01-18","Philippines",0.114
"3168","2009-01-18","Singapore",0.12
"3169","2009-01-18","Thailand",0.089
"3170","2009-01-18","Venezuela",0.241
"3171","2009-01-25","Argentina",0.027
"3172","2009-01-25","Bolivia",0.548
"3173","2009-01-25","Brazil",0.145
"3174","2009-01-25","India",0.038
"3175","2009-01-25","Indonesia",0.235
"3176","2009-01-25","Mexico",0.064
"3177","2009-01-25","Philippines",0.125
"3178","2009-01-25","Singapore",0.12
"3179","2009-01-25","Thailand",0.109
"3180","2009-01-25","Venezuela",0.22
"3181","2009-02-01","Argentina",0.029
"3182","2009-02-01","Bolivia",0.803
"3183","2009-02-01","Brazil",0.172
"3184","2009-02-01","India",0.027
"3185","2009-02-01","Indonesia",0.227
"3186","2009-02-01","Mexico",0.057
"3187","2009-02-01","Philippines",0.122
"3188","2009-02-01","Singapore",0.128
"3189","2009-02-01","Thailand",0.125
"3190","2009-02-01","Venezuela",0.221
"3191","2009-02-08","Argentina",0.039
"3192","2009-02-08","Bolivia",1
"3193","2009-02-08","Brazil",0.209
"3194","2009-02-08","India",0.029
"3195","2009-02-08","Indonesia",0.239
"3196","2009-02-08","Mexico",0.07
"3197","2009-02-08","Philippines",0.102
"3198","2009-02-08","Singapore",0.113
"3199","2009-02-08","Thailand",0.13
"3200","2009-02-08","Venezuela",0.209
"3201","2009-02-15","Argentina",0.07
"3202","2009-02-15","Bolivia",0.852
"3203","2009-02-15","Brazil",0.252
"3204","2009-02-15","India",0.023
"3205","2009-02-15","Indonesia",0.249
"3206","2009-02-15","Mexico",0.069
"3207","2009-02-15","Philippines",0.122
"3208","2009-02-15","Singapore",0.115
"3209","2009-02-15","Thailand",0.12
"3210","2009-02-15","Venezuela",0.199
"3211","2009-02-22","Argentina",0.108
"3212","2009-02-22","Bolivia",0.723
"3213","2009-02-22","Brazil",0.262
"3214","2009-02-22","India",0.026
"3215","2009-02-22","Indonesia",0.214
"3216","2009-02-22","Mexico",0.073
"3217","2009-02-22","Philippines",0.137
"3218","2009-02-22","Singapore",0.11
"3219","2009-02-22","Thailand",0.106
"3220","2009-02-22","Venezuela",0.207
"3221","2009-03-01","Argentina",0.166
"3222","2009-03-01","Bolivia",0.929
"3223","2009-03-01","Brazil",0.377
"3224","2009-03-01","India",0.022
"3225","2009-03-01","Indonesia",0.217
"3226","2009-03-01","Mexico",0.081
"3227","2009-03-01","Philippines",0.099
"3228","2009-03-01","Singapore",0.101
"3229","2009-03-01","Thailand",0.096
"3230","2009-03-01","Venezuela",0.217
"3231","2009-03-08","Argentina",0.227
"3232","2009-03-08","Bolivia",0.753
"3233","2009-03-08","Brazil",0.42
"3234","2009-03-08","India",0.02
"3235","2009-03-08","Indonesia",0.226
"3236","2009-03-08","Mexico",0.071
"3237","2009-03-08","Philippines",0.099
"3238","2009-03-08","Singapore",0.119
"3239","2009-03-08","Thailand",0.084
"3240","2009-03-08","Venezuela",0.232
"3241","2009-03-15","Argentina",0.383
"3242","2009-03-15","Bolivia",0.509
"3243","2009-03-15","Brazil",0.435
"3244","2009-03-15","India",0.021
"3245","2009-03-15","Indonesia",0.244
"3246","2009-03-15","Mexico",0.071
"3247","2009-03-15","Philippines",0.1
"3248","2009-03-15","Singapore",0.129
"3249","2009-03-15","Thailand",0.086
"3250","2009-03-15","Venezuela",0.21
"3251","2009-03-22","Argentina",0.436
"3252","2009-03-22","Bolivia",0.399
"3253","2009-03-22","Brazil",0.439
"3254","2009-03-22","India",0.019
"3255","2009-03-22","Indonesia",0.226
"3256","2009-03-22","Mexico",0.086
"3257","2009-03-22","Philippines",0.1
"3258","2009-03-22","Singapore",0.13
"3259","2009-03-22","Thailand",0.085
"3260","2009-03-22","Venezuela",0.194
"3261","2009-03-29","Argentina",0.53
"3262","2009-03-29","Bolivia",0.301
"3263","2009-03-29","Brazil",0.403
"3264","2009-03-29","India",0.019
"3265","2009-03-29","Indonesia",0.224
"3266","2009-03-29","Mexico",0.101
"3267","2009-03-29","Philippines",0.083
"3268","2009-03-29","Singapore",0.138
"3269","2009-03-29","Thailand",0.084
"3270","2009-03-29","Venezuela",0.205
"3271","2009-04-05","Argentina",0.699
"3272","2009-04-05","Bolivia",0.179
"3273","2009-04-05","Brazil",0.31
"3274","2009-04-05","India",0.016
"3275","2009-04-05","Indonesia",0.223
"3276","2009-04-05","Mexico",0.083
"3277","2009-04-05","Philippines",0.076
"3278","2009-04-05","Singapore",0.129
"3279","2009-04-05","Thailand",0.078
"3280","2009-04-05","Venezuela",0.201
"3281","2009-04-12","Argentina",0.788
"3282","2009-04-12","Bolivia",0.173
"3283","2009-04-12","Brazil",0.344
"3284","2009-04-12","India",0.023
"3285","2009-04-12","Indonesia",0.235
"3286","2009-04-12","Mexico",0.121
"3287","2009-04-12","Philippines",0.068
"3288","2009-04-12","Singapore",0.133
"3289","2009-04-12","Thailand",0.073
"3290","2009-04-12","Venezuela",0.226
"3291","2009-04-19","Argentina",0.817
"3292","2009-04-19","Bolivia",0.142
"3293","2009-04-19","Brazil",0.255
"3294","2009-04-19","India",0.023
"3295","2009-04-19","Indonesia",0.211
"3296","2009-04-19","Mexico",0.121
"3297","2009-04-19","Philippines",0.071
"3298","2009-04-19","Singapore",0.141
"3299","2009-04-19","Thailand",0.078
"3300","2009-04-19","Venezuela",0.227
"3301","2009-04-26","Argentina",0.971
"3302","2009-04-26","Bolivia",0.156
"3303","2009-04-26","Brazil",0.235
"3304","2009-04-26","India",0.019
"3305","2009-04-26","Indonesia",0.217
"3306","2009-04-26","Mexico",0.079
"3307","2009-04-26","Philippines",0.078
"3308","2009-04-26","Singapore",0.123
"3309","2009-04-26","Thailand",0.1
"3310","2009-04-26","Venezuela",0.226
"3311","2009-05-03","Argentina",1
"3312","2009-05-03","Bolivia",0.164
"3313","2009-05-03","Brazil",0.214
"3314","2009-05-03","India",0.024
"3315","2009-05-03","Indonesia",0.215
"3316","2009-05-03","Mexico",0.07
"3317","2009-05-03","Philippines",0.078
"3318","2009-05-03","Singapore",0.115
"3319","2009-05-03","Thailand",0.099
"3320","2009-05-03","Venezuela",0.194
"3321","2009-05-10","Argentina",0.916
"3322","2009-05-10","Bolivia",0.143
"3323","2009-05-10","Brazil",0.23
"3324","2009-05-10","India",0.021
"3325","2009-05-10","Indonesia",0.192
"3326","2009-05-10","Mexico",0.103
"3327","2009-05-10","Philippines",0.075
"3328","2009-05-10","Singapore",0.107
"3329","2009-05-10","Thailand",0.125
"3330","2009-05-10","Venezuela",0.207
"3331","2009-05-17","Argentina",0.619
"3332","2009-05-17","Bolivia",0.111
"3333","2009-05-17","Brazil",0.23
"3334","2009-05-17","India",0.019
"3335","2009-05-17","Indonesia",0.187
"3336","2009-05-17","Mexico",0.151
"3337","2009-05-17","Philippines",0.089
"3338","2009-05-17","Singapore",0.113
"3339","2009-05-17","Thailand",0.202
"3340","2009-05-17","Venezuela",0.212
"3341","2009-05-24","Argentina",0.489
"3342","2009-05-24","Bolivia",0.1
"3343","2009-05-24","Brazil",0.206
"3344","2009-05-24","India",0.023
"3345","2009-05-24","Indonesia",0.177
"3346","2009-05-24","Mexico",0.144
"3347","2009-05-24","Philippines",0.087
"3348","2009-05-24","Singapore",0.117
"3349","2009-05-24","Thailand",0.227
"3350","2009-05-24","Venezuela",0.184
"3351","2009-05-31","Argentina",0.412
"3352","2009-05-31","Bolivia",0.084
"3353","2009-05-31","Brazil",0.166
"3354","2009-05-31","India",0.031
"3355","2009-05-31","Indonesia",0.175
"3356","2009-05-31","Mexico",0.117
"3357","2009-05-31","Philippines",0.087
"3358","2009-05-31","Singapore",0.1
"3359","2009-05-31","Thailand",0.235
"3360","2009-05-31","Venezuela",0.181
"3361","2009-06-07","Argentina",0.357
"3362","2009-06-07","Bolivia",0.099
"3363","2009-06-07","Brazil",0.108
"3364","2009-06-07","India",0.041
"3365","2009-06-07","Indonesia",0.176
"3366","2009-06-07","Mexico",0.11
"3367","2009-06-07","Philippines",0.181
"3368","2009-06-07","Singapore",0.1
"3369","2009-06-07","Thailand",0.231
"3370","2009-06-07","Venezuela",0.199
"3371","2009-06-14","Argentina",0.263
"3372","2009-06-14","Bolivia",0.096
"3373","2009-06-14","Brazil",0.111
"3374","2009-06-14","India",0.041
"3375","2009-06-14","Indonesia",0.174
"3376","2009-06-14","Mexico",0.098
"3377","2009-06-14","Philippines",0.178
"3378","2009-06-14","Singapore",0.095
"3379","2009-06-14","Thailand",0.248
"3380","2009-06-14","Venezuela",0.205
"3381","2009-06-21","Argentina",0.217
"3382","2009-06-21","Bolivia",0.074
"3383","2009-06-21","Brazil",0.088
"3384","2009-06-21","India",0.051
"3385","2009-06-21","Indonesia",0.176
"3386","2009-06-21","Mexico",0.102
"3387","2009-06-21","Philippines",0.182
"3388","2009-06-21","Singapore",0.097
"3389","2009-06-21","Thailand",0.224
"3390","2009-06-21","Venezuela",0.195
"3391","2009-06-28","Argentina",0.145
"3392","2009-06-28","Bolivia",0.064
"3393","2009-06-28","Brazil",0.069
"3394","2009-06-28","India",0.053
"3395","2009-06-28","Indonesia",0.154
"3396","2009-06-28","Mexico",0.097
"3397","2009-06-28","Philippines",0.19
"3398","2009-06-28","Singapore",0.095
"3399","2009-06-28","Thailand",0.181
"3400","2009-06-28","Venezuela",0.18
"3401","2009-07-05","Argentina",0.101
"3402","2009-07-05","Bolivia",0.048
"3403","2009-07-05","Brazil",0.07
"3404","2009-07-05","India",0.061
"3405","2009-07-05","Indonesia",0.17
"3406","2009-07-05","Mexico",0.102
"3407","2009-07-05","Philippines",0.19
"3408","2009-07-05","Singapore",0.099
"3409","2009-07-05","Thailand",0.141
"3410","2009-07-05","Venezuela",0.177
"3411","2009-07-12","Argentina",0.128
"3412","2009-07-12","Bolivia",0.055
"3413","2009-07-12","Brazil",0.064
"3414","2009-07-12","India",0.068
"3415","2009-07-12","Indonesia",0.17
"3416","2009-07-12","Mexico",0.112
"3417","2009-07-12","Philippines",0.176
"3418","2009-07-12","Singapore",0.111
"3419","2009-07-12","Thailand",0.189
"3420","2009-07-12","Venezuela",0.187
"3421","2009-07-19","Argentina",0.106
"3422","2009-07-19","Bolivia",0.077
"3423","2009-07-19","Brazil",0.049
"3424","2009-07-19","India",0.064
"3425","2009-07-19","Indonesia",0.159
"3426","2009-07-19","Mexico",0.117
"3427","2009-07-19","Philippines",0.16
"3428","2009-07-19","Singapore",0.105
"3429","2009-07-19","Thailand",0.17
"3430","2009-07-19","Venezuela",0.183
"3431","2009-07-26","Argentina",0.159
"3432","2009-07-26","Bolivia",0.069
"3433","2009-07-26","Brazil",0.052
"3434","2009-07-26","India",0.064
"3435","2009-07-26","Indonesia",0.147
"3436","2009-07-26","Mexico",0.121
"3437","2009-07-26","Philippines",0.14
"3438","2009-07-26","Singapore",0.1
"3439","2009-07-26","Thailand",0.145
"3440","2009-07-26","Venezuela",0.192
"3441","2009-08-02","Argentina",0.169
"3442","2009-08-02","Bolivia",0.049
"3443","2009-08-02","Brazil",0.055
"3444","2009-08-02","India",0.084
"3445","2009-08-02","Indonesia",0.161
"3446","2009-08-02","Mexico",0.18
"3447","2009-08-02","Philippines",0.131
"3448","2009-08-02","Singapore",0.107
"3449","2009-08-02","Thailand",0.147
"3450","2009-08-02","Venezuela",0.191
"3451","2009-08-09","Argentina",0.142
"3452","2009-08-09","Bolivia",0.058
"3453","2009-08-09","Brazil",0.058
"3454","2009-08-09","India",0.096
"3455","2009-08-09","Indonesia",0.177
"3456","2009-08-09","Mexico",0.198
"3457","2009-08-09","Philippines",0.126
"3458","2009-08-09","Singapore",0.098
"3459","2009-08-09","Thailand",0.144
"3460","2009-08-09","Venezuela",0.195
"3461","2009-08-16","Argentina",0.152
"3462","2009-08-16","Bolivia",0.066
"3463","2009-08-16","Brazil",0.078
"3464","2009-08-16","India",0.106
"3465","2009-08-16","Indonesia",0.133
"3466","2009-08-16","Mexico",0.218
"3467","2009-08-16","Philippines",0.143
"3468","2009-08-16","Singapore",0.098
"3469","2009-08-16","Thailand",0.165
"3470","2009-08-16","Venezuela",0.201
"3471","2009-08-23","Argentina",0.212
"3472","2009-08-23","Bolivia",0.055
"3473","2009-08-23","Brazil",0.079
"3474","2009-08-23","India",0.114
"3475","2009-08-23","Indonesia",0.151
"3476","2009-08-23","Mexico",0.271
"3477","2009-08-23","Philippines",0.156
"3478","2009-08-23","Singapore",0.087
"3479","2009-08-23","Thailand",0.168
"3480","2009-08-23","Venezuela",0.23
"3481","2009-08-30","Argentina",0.224
"3482","2009-08-30","Bolivia",0.066
"3483","2009-08-30","Brazil",0.076
"3484","2009-08-30","India",0.098
"3485","2009-08-30","Indonesia",0.145
"3486","2009-08-30","Mexico",0.452
"3487","2009-08-30","Philippines",0.171
"3488","2009-08-30","Singapore",0.086
"3489","2009-08-30","Thailand",0.139
"3490","2009-08-30","Venezuela",0.239
"3491","2009-09-06","Argentina",0.166
"3492","2009-09-06","Bolivia",0.07
"3493","2009-09-06","Brazil",0.064
"3494","2009-09-06","India",0.112
"3495","2009-09-06","Indonesia",0.136
"3496","2009-09-06","Mexico",0.652
"3497","2009-09-06","Philippines",0.176
"3498","2009-09-06","Singapore",0.084
"3499","2009-09-06","Thailand",0.137
"3500","2009-09-06","Venezuela",0.252
"3501","2009-09-13","Argentina",0.147
"3502","2009-09-13","Bolivia",0.056
"3503","2009-09-13","Brazil",0.08
"3504","2009-09-13","India",0.125
"3505","2009-09-13","Indonesia",0.116
"3506","2009-09-13","Mexico",0.769
"3507","2009-09-13","Philippines",0.184
"3508","2009-09-13","Singapore",0.085
"3509","2009-09-13","Thailand",0.125
"3510","2009-09-13","Venezuela",0.252
"3511","2009-09-20","Argentina",0.149
"3512","2009-09-20","Bolivia",0.034
"3513","2009-09-20","Brazil",0.065
"3514","2009-09-20","India",0.14
"3515","2009-09-20","Indonesia",0.108
"3516","2009-09-20","Mexico",0.943
"3517","2009-09-20","Philippines",0.186
"3518","2009-09-20","Singapore",0.094
"3519","2009-09-20","Thailand",0.104
"3520","2009-09-20","Venezuela",0.28
"3521","2009-09-27","Argentina",0.21
"3522","2009-09-27","Bolivia",0.044
"3523","2009-09-27","Brazil",0.063
"3524","2009-09-27","India",0.173
"3525","2009-09-27","Indonesia",0.135
"3526","2009-09-27","Mexico",1
"3527","2009-09-27","Philippines",0.161
"3528","2009-09-27","Singapore",0.091
"3529","2009-09-27","Thailand",0.093
"3530","2009-09-27","Venezuela",0.347
"3531","2009-10-04","Argentina",0.287
"3532","2009-10-04","Bolivia",0.048
"3533","2009-10-04","Brazil",0.053
"3534","2009-10-04","India",0.215
"3535","2009-10-04","Indonesia",0.138
"3536","2009-10-04","Mexico",0.977
"3537","2009-10-04","Philippines",0.167
"3538","2009-10-04","Singapore",0.091
"3539","2009-10-04","Thailand",0.08
"3540","2009-10-04","Venezuela",0.405
"3541","2009-10-11","Argentina",0.347
"3542","2009-10-11","Bolivia",0.049
"3543","2009-10-11","Brazil",0.044
"3544","2009-10-11","India",0.241
"3545","2009-10-11","Indonesia",0.139
"3546","2009-10-11","Mexico",0.988
"3547","2009-10-11","Philippines",0.159
"3548","2009-10-11","Singapore",0.091
"3549","2009-10-11","Thailand",0.069
"3550","2009-10-11","Venezuela",0.473
"3551","2009-10-18","Argentina",0.463
"3552","2009-10-18","Bolivia",0.057
"3553","2009-10-18","Brazil",0.074
"3554","2009-10-18","India",0.292
"3555","2009-10-18","Indonesia",0.135
"3556","2009-10-18","Mexico",0.847
"3557","2009-10-18","Philippines",0.147
"3558","2009-10-18","Singapore",0.094
"3559","2009-10-18","Thailand",0.066
"3560","2009-10-18","Venezuela",0.586
"3561","2009-10-25","Argentina",0.46
"3562","2009-10-25","Bolivia",0.043
"3563","2009-10-25","Brazil",0.086
"3564","2009-10-25","India",0.335
"3565","2009-10-25","Indonesia",0.141
"3566","2009-10-25","Mexico",0.729
"3567","2009-10-25","Philippines",0.194
"3568","2009-10-25","Singapore",0.091
"3569","2009-10-25","Thailand",0.071
"3570","2009-10-25","Venezuela",0.637
"3571","2009-11-01","Argentina",0.366
"3572","2009-11-01","Bolivia",0.037
"3573","2009-11-01","Brazil",0.109
"3574","2009-11-01","India",0.316
"3575","2009-11-01","Indonesia",0.158
"3576","2009-11-01","Mexico",0.644
"3577","2009-11-01","Philippines",0.15
"3578","2009-11-01","Singapore",0.085
"3579","2009-11-01","Thailand",0.09
"3580","2009-11-01","Venezuela",0.656
"3581","2009-11-08","Argentina",0.371
"3582","2009-11-08","Bolivia",0.044
"3583","2009-11-08","Brazil",0.118
"3584","2009-11-08","India",0.267
"3585","2009-11-08","Indonesia",0.146
"3586","2009-11-08","Mexico",0.567
"3587","2009-11-08","Philippines",0.146
"3588","2009-11-08","Singapore",0.086
"3589","2009-11-08","Thailand",0.102
"3590","2009-11-08","Venezuela",0.681
"3591","2009-11-15","Argentina",0.427
"3592","2009-11-15","Bolivia",0.035
"3593","2009-11-15","Brazil",0.122
"3594","2009-11-15","India",0.206
"3595","2009-11-15","Indonesia",0.143
"3596","2009-11-15","Mexico",0.59
"3597","2009-11-15","Philippines",0.154
"3598","2009-11-15","Singapore",0.088
"3599","2009-11-15","Thailand",0.112
"3600","2009-11-15","Venezuela",0.69
"3601","2009-11-22","Argentina",0.373
"3602","2009-11-22","Bolivia",0.043
"3603","2009-11-22","Brazil",0.142
"3604","2009-11-22","India",0.17
"3605","2009-11-22","Indonesia",0.123
"3606","2009-11-22","Mexico",0.432
"3607","2009-11-22","Philippines",0.177
"3608","2009-11-22","Singapore",0.088
"3609","2009-11-22","Thailand",0.107
"3610","2009-11-22","Venezuela",0.729
"3611","2009-11-29","Argentina",0.349
"3612","2009-11-29","Bolivia",0.038
"3613","2009-11-29","Brazil",0.121
"3614","2009-11-29","India",0.125
"3615","2009-11-29","Indonesia",0.153
"3616","2009-11-29","Mexico",0.31
"3617","2009-11-29","Philippines",0.17
"3618","2009-11-29","Singapore",0.09
"3619","2009-11-29","Thailand",0.097
"3620","2009-11-29","Venezuela",0.626
"3621","2009-12-06","Argentina",0.275
"3622","2009-12-06","Bolivia",0.037
"3623","2009-12-06","Brazil",0.103
"3624","2009-12-06","India",0.105
"3625","2009-12-06","Indonesia",0.144
"3626","2009-12-06","Mexico",0.24
"3627","2009-12-06","Philippines",0.164
"3628","2009-12-06","Singapore",0.095
"3629","2009-12-06","Thailand",0.087
"3630","2009-12-06","Venezuela",0.573
"3631","2009-12-13","Argentina",0.412
"3632","2009-12-13","Bolivia",0.027
"3633","2009-12-13","Brazil",0.11
"3634","2009-12-13","India",0.08
"3635","2009-12-13","Indonesia",0.141
"3636","2009-12-13","Mexico",0.185
"3637","2009-12-13","Philippines",0.15
"3638","2009-12-13","Singapore",0.093
"3639","2009-12-13","Thailand",0.093
"3640","2009-12-13","Venezuela",0.502
"3641","2009-12-20","Argentina",0.388
"3642","2009-12-20","Bolivia",0.018
"3643","2009-12-20","Brazil",0.108
"3644","2009-12-20","India",0.069
"3645","2009-12-20","Indonesia",0.129
"3646","2009-12-20","Mexico",0.13
"3647","2009-12-20","Philippines",0.135
"3648","2009-12-20","Singapore",0.089
"3649","2009-12-20","Thailand",0.089
"3650","2009-12-20","Venezuela",0.45
"3651","2009-12-27","Argentina",0.4
"3652","2009-12-27","Bolivia",0.013
"3653","2009-12-27","Brazil",0.127
"3654","2009-12-27","India",0.067
"3655","2009-12-27","Indonesia",0.13
"3656","2009-12-27","Mexico",0.129
"3657","2009-12-27","Philippines",0.177
"3658","2009-12-27","Singapore",0.093
"3659","2009-12-27","Thailand",0.077
"3660","2009-12-27","Venezuela",0.434
"3661","2010-01-03","Argentina",0.482
"3662","2010-01-03","Bolivia",0.011
"3663","2010-01-03","Brazil",0.161
"3664","2010-01-03","India",0.071
"3665","2010-01-03","Indonesia",0.15
"3666","2010-01-03","Mexico",0.106
"3667","2010-01-03","Philippines",0.175
"3668","2010-01-03","Singapore",0.095
"3669","2010-01-03","Thailand",0.079
"3670","2010-01-03","Venezuela",0.471
"3671","2010-01-10","Argentina",0.386
"3672","2010-01-10","Bolivia",0.014
"3673","2010-01-10","Brazil",0.185
"3674","2010-01-10","India",0.057
"3675","2010-01-10","Indonesia",0.178
"3676","2010-01-10","Mexico",0.096
"3677","2010-01-10","Philippines",0.17
"3678","2010-01-10","Singapore",0.104
"3679","2010-01-10","Thailand",0.096
"3680","2010-01-10","Venezuela",0.414
"3681","2010-01-17","Argentina",0.361
"3682","2010-01-17","Bolivia",0.019
"3683","2010-01-17","Brazil",0.199
"3684","2010-01-17","India",0.051
"3685","2010-01-17","Indonesia",0.17
"3686","2010-01-17","Mexico",0.089
"3687","2010-01-17","Philippines",0.151
"3688","2010-01-17","Singapore",0.11
"3689","2010-01-17","Thailand",0.095
"3690","2010-01-17","Venezuela",0.395
"3691","2010-01-24","Argentina",0.258
"3692","2010-01-24","Bolivia",0.024
"3693","2010-01-24","Brazil",0.212
"3694","2010-01-24","India",0.045
"3695","2010-01-24","Indonesia",0.167
"3696","2010-01-24","Mexico",0.093
"3697","2010-01-24","Philippines",0.166
"3698","2010-01-24","Singapore",0.1
"3699","2010-01-24","Thailand",0.093
"3700","2010-01-24","Venezuela",0.371
"3701","2010-01-31","Argentina",0.21
"3702","2010-01-31","Bolivia",0.022
"3703","2010-01-31","Brazil",0.257
"3704","2010-01-31","India",0.041
"3705","2010-01-31","Indonesia",0.174
"3706","2010-01-31","Mexico",0.08
"3707","2010-01-31","Philippines",0.169
"3708","2010-01-31","Singapore",0.097
"3709","2010-01-31","Thailand",0.096
"3710","2010-01-31","Venezuela",0.362
"3711","2010-02-07","Argentina",0.251
"3712","2010-02-07","Bolivia",0.028
"3713","2010-02-07","Brazil",0.318
"3714","2010-02-07","India",0.041
"3715","2010-02-07","Indonesia",0.168
"3716","2010-02-07","Mexico",0.085
"3717","2010-02-07","Philippines",0.146
"3718","2010-02-07","Singapore",0.097
"3719","2010-02-07","Thailand",0.094
"3720","2010-02-07","Venezuela",0.337
"3721","2010-02-14","Argentina",0.455
"3722","2010-02-14","Bolivia",0.031
"3723","2010-02-14","Brazil",0.37
"3724","2010-02-14","India",0.038
"3725","2010-02-14","Indonesia",0.164
"3726","2010-02-14","Mexico",0.078
"3727","2010-02-14","Philippines",0.148
"3728","2010-02-14","Singapore",0.096
"3729","2010-02-14","Thailand",0.096
"3730","2010-02-14","Venezuela",0.345
"3731","2010-02-21","Argentina",0.284
"3732","2010-02-21","Bolivia",0.062
"3733","2010-02-21","Brazil",0.583
"3734","2010-02-21","India",0.027
"3735","2010-02-21","Indonesia",0.153
"3736","2010-02-21","Mexico",0.075
"3737","2010-02-21","Philippines",0.138
"3738","2010-02-21","Singapore",0.098
"3739","2010-02-21","Thailand",0.095
"3740","2010-02-21","Venezuela",0.373
"3741","2010-02-28","Argentina",0.306
"3742","2010-02-28","Bolivia",0.092
"3743","2010-02-28","Brazil",0.596
"3744","2010-02-28","India",0.02
"3745","2010-02-28","Indonesia",0.161
"3746","2010-02-28","Mexico",0.082
"3747","2010-02-28","Philippines",0.125
"3748","2010-02-28","Singapore",0.098
"3749","2010-02-28","Thailand",0.102
"3750","2010-02-28","Venezuela",0.361
"3751","2010-03-07","Argentina",0.316
"3752","2010-03-07","Bolivia",0.081
"3753","2010-03-07","Brazil",0.626
"3754","2010-03-07","India",0.016
"3755","2010-03-07","Indonesia",0.168
"3756","2010-03-07","Mexico",0.09
"3757","2010-03-07","Philippines",0.12
"3758","2010-03-07","Singapore",0.09
"3759","2010-03-07","Thailand",0.107
"3760","2010-03-07","Venezuela",0.366
"3761","2010-03-14","Argentina",0.287
"3762","2010-03-14","Bolivia",0.065
"3763","2010-03-14","Brazil",0.623
"3764","2010-03-14","India",0.017
"3765","2010-03-14","Indonesia",0.167
"3766","2010-03-14","Mexico",0.09
"3767","2010-03-14","Philippines",0.138
"3768","2010-03-14","Singapore",0.089
"3769","2010-03-14","Thailand",0.096
"3770","2010-03-14","Venezuela",0.375
"3771","2010-03-21","Argentina",0.229
"3772","2010-03-21","Bolivia",0.065
"3773","2010-03-21","Brazil",0.652
"3774","2010-03-21","India",0.017
"3775","2010-03-21","Indonesia",0.161
"3776","2010-03-21","Mexico",0.107
"3777","2010-03-21","Philippines",0.113
"3778","2010-03-21","Singapore",0.106
"3779","2010-03-21","Thailand",0.095
"3780","2010-03-21","Venezuela",0.35
"3781","2010-03-28","Argentina",0.229
"3782","2010-03-28","Bolivia",0.047
"3783","2010-03-28","Brazil",0.586
"3784","2010-03-28","India",0.012
"3785","2010-03-28","Indonesia",0.154
"3786","2010-03-28","Mexico",0.067
"3787","2010-03-28","Philippines",0.117
"3788","2010-03-28","Singapore",0.106
"3789","2010-03-28","Thailand",0.082
"3790","2010-03-28","Venezuela",0.325
"3791","2010-04-04","Argentina",0.181
"3792","2010-04-04","Bolivia",0.049
"3793","2010-04-04","Brazil",0.623
"3794","2010-04-04","India",0.013
"3795","2010-04-04","Indonesia",0.158
"3796","2010-04-04","Mexico",0.085
"3797","2010-04-04","Philippines",0.097
"3798","2010-04-04","Singapore",0.113
"3799","2010-04-04","Thailand",0.072
"3800","2010-04-04","Venezuela",0.351
"3801","2010-04-11","Argentina",0.147
"3802","2010-04-11","Bolivia",0.046
"3803","2010-04-11","Brazil",0.62
"3804","2010-04-11","India",0.009
"3805","2010-04-11","Indonesia",0.154
"3806","2010-04-11","Mexico",0.103
"3807","2010-04-11","Philippines",0.089
"3808","2010-04-11","Singapore",0.101
"3809","2010-04-11","Thailand",0.069
"3810","2010-04-11","Venezuela",0.349
"3811","2010-04-18","Argentina",0.142
"3812","2010-04-18","Bolivia",0.036
"3813","2010-04-18","Brazil",0.499
"3814","2010-04-18","India",0.013
"3815","2010-04-18","Indonesia",0.151
"3816","2010-04-18","Mexico",0.099
"3817","2010-04-18","Philippines",0.097
"3818","2010-04-18","Singapore",0.112
"3819","2010-04-18","Thailand",0.078
"3820","2010-04-18","Venezuela",0.369
"3821","2010-04-25","Argentina",0.104
"3822","2010-04-25","Bolivia",0.032
"3823","2010-04-25","Brazil",0.465
"3824","2010-04-25","India",0.014
"3825","2010-04-25","Indonesia",0.158
"3826","2010-04-25","Mexico",0.109
"3827","2010-04-25","Philippines",0.107
"3828","2010-04-25","Singapore",0.116
"3829","2010-04-25","Thailand",0.096
"3830","2010-04-25","Venezuela",0.42
"3831","2010-05-02","Argentina",0.101
"3832","2010-05-02","Bolivia",0.032
"3833","2010-05-02","Brazil",0.482
"3834","2010-05-02","India",0.013
"3835","2010-05-02","Indonesia",0.133
"3836","2010-05-02","Mexico",0.102
"3837","2010-05-02","Philippines",0.109
"3838","2010-05-02","Singapore",0.108
"3839","2010-05-02","Thailand",0.097
"3840","2010-05-02","Venezuela",0.464
"3841","2010-05-09","Argentina",0.087
"3842","2010-05-09","Bolivia",0.026
"3843","2010-05-09","Brazil",0.396
"3844","2010-05-09","India",0.016
"3845","2010-05-09","Indonesia",0.139
"3846","2010-05-09","Mexico",0.105
"3847","2010-05-09","Philippines",0.1
"3848","2010-05-09","Singapore",0.104
"3849","2010-05-09","Thailand",0.114
"3850","2010-05-09","Venezuela",0.582
"3851","2010-05-16","Argentina",0.07
"3852","2010-05-16","Bolivia",0.024
"3853","2010-05-16","Brazil",0.349
"3854","2010-05-16","India",0.023
"3855","2010-05-16","Indonesia",0.144
"3856","2010-05-16","Mexico",0.116
"3857","2010-05-16","Philippines",0.113
"3858","2010-05-16","Singapore",0.102
"3859","2010-05-16","Thailand",0.17
"3860","2010-05-16","Venezuela",0.744
"3861","2010-05-23","Argentina",0.06
