"","Date","country","searches"
"791","2003-07-06","Canada",NA
"792","2003-07-06","Chile",4
"793","2003-07-06","France",NA
"794","2003-07-06","Germany",NA
"795","2003-07-06","Hungary",NA
"796","2003-07-06","Japan",NA
"797","2003-07-06","Mexico",NA
"798","2003-07-06","Netherlands",NA
"799","2003-07-06","New.Zealand",NA
"800","2003-07-06","Norway",NA
"801","2003-07-06","Paraguay",NA
"802","2003-07-06","Peru",371
"803","2003-07-06","Poland",NA
"804","2003-07-06","Romania",545
"805","2003-07-06","Russia",NA
"806","2003-07-06","South.Africa",NA
"807","2003-07-06","Spain",NA
"808","2003-07-06","Sweden",NA
"809","2003-07-06","Switzerland",NA
"810","2003-07-06","Ukraine",NA
"811","2003-07-06","United.States",NA
"812","2003-07-06","Uruguay",205
"813","2003-07-13","Argentina",307
"814","2003-07-13","Australia",NA
"815","2003-07-13","Austria",NA
"816","2003-07-13","Belgium",NA
"817","2003-07-13","Bolivia",475
"818","2003-07-13","Brazil",272
"819","2003-07-13","Bulgaria",NA
"820","2003-07-13","Canada",NA
"821","2003-07-13","Chile",6
"822","2003-07-13","France",NA
"823","2003-07-13","Germany",NA
"824","2003-07-13","Hungary",NA
"825","2003-07-13","Japan",NA
"826","2003-07-13","Mexico",NA
"827","2003-07-13","Netherlands",NA
"828","2003-07-13","New.Zealand",NA
"829","2003-07-13","Norway",NA
"830","2003-07-13","Paraguay",NA
"831","2003-07-13","Peru",441
"832","2003-07-13","Poland",NA
"833","2003-07-13","Romania",541
"834","2003-07-13","Russia",NA
"835","2003-07-13","South.Africa",NA
"836","2003-07-13","Spain",NA
"837","2003-07-13","Sweden",NA
"838","2003-07-13","Switzerland",NA
"839","2003-07-13","Ukraine",NA
"840","2003-07-13","United.States",NA
"841","2003-07-13","Uruguay",199
"842","2003-07-20","Argentina",239
"843","2003-07-20","Australia",NA
"844","2003-07-20","Austria",NA
"845","2003-07-20","Belgium",NA
"846","2003-07-20","Bolivia",523
"847","2003-07-20","Brazil",260
"848","2003-07-20","Bulgaria",NA
"849","2003-07-20","Canada",NA
"850","2003-07-20","Chile",4
"851","2003-07-20","France",NA
"852","2003-07-20","Germany",NA
"853","2003-07-20","Hungary",NA
"854","2003-07-20","Japan",NA
"855","2003-07-20","Mexico",NA
"856","2003-07-20","Netherlands",NA
"857","2003-07-20","New.Zealand",NA
"858","2003-07-20","Norway",NA
"859","2003-07-20","Paraguay",NA
"860","2003-07-20","Peru",394
"861","2003-07-20","Poland",NA
"862","2003-07-20","Romania",528
"863","2003-07-20","Russia",NA
"864","2003-07-20","South.Africa",NA
"865","2003-07-20","Spain",NA
"866","2003-07-20","Sweden",NA
"867","2003-07-20","Switzerland",NA
"868","2003-07-20","Ukraine",NA
"869","2003-07-20","United.States",NA
"870","2003-07-20","Uruguay",189
"871","2003-07-27","Argentina",229
"872","2003-07-27","Australia",NA
"873","2003-07-27","Austria",NA
"874","2003-07-27","Belgium",NA
"875","2003-07-27","Bolivia",520
"876","2003-07-27","Brazil",225
"877","2003-07-27","Bulgaria",NA
"878","2003-07-27","Canada",NA
"879","2003-07-27","Chile",2
"880","2003-07-27","France",NA
"881","2003-07-27","Germany",NA
"882","2003-07-27","Hungary",NA
"883","2003-07-27","Japan",NA
"884","2003-07-27","Mexico",NA
"885","2003-07-27","Netherlands",NA
"886","2003-07-27","New.Zealand",NA
"887","2003-07-27","Norway",NA
"888","2003-07-27","Paraguay",NA
"889","2003-07-27","Peru",382
"890","2003-07-27","Poland",NA
"891","2003-07-27","Romania",522
"892","2003-07-27","Russia",NA
"893","2003-07-27","South.Africa",NA
"894","2003-07-27","Spain",NA
"895","2003-07-27","Sweden",NA
"896","2003-07-27","Switzerland",NA
"897","2003-07-27","Ukraine",NA
"898","2003-07-27","United.States",NA
"899","2003-07-27","Uruguay",173
"900","2003-08-03","Argentina",235
"901","2003-08-03","Australia",NA
"902","2003-08-03","Austria",NA
"903","2003-08-03","Belgium",NA
"904","2003-08-03","Bolivia",566
"905","2003-08-03","Brazil",223
"906","2003-08-03","Bulgaria",NA
"907","2003-08-03","Canada",NA
"908","2003-08-03","Chile",3
"909","2003-08-03","France",NA
"910","2003-08-03","Germany",NA
"911","2003-08-03","Hungary",NA
"912","2003-08-03","Japan",NA
"913","2003-08-03","Mexico",NA
"914","2003-08-03","Netherlands",NA
"915","2003-08-03","New.Zealand",NA
"916","2003-08-03","Norway",NA
"917","2003-08-03","Paraguay",NA
"918","2003-08-03","Peru",388
"919","2003-08-03","Poland",NA
"920","2003-08-03","Romania",510
"921","2003-08-03","Russia",NA
"922","2003-08-03","South.Africa",NA
"923","2003-08-03","Spain",NA
"924","2003-08-03","Sweden",NA
"925","2003-08-03","Switzerland",NA
"926","2003-08-03","Ukraine",NA
"927","2003-08-03","United.States",NA
"928","2003-08-03","Uruguay",158
"929","2003-08-10","Argentina",225
"930","2003-08-10","Australia",NA
"931","2003-08-10","Austria",NA
"932","2003-08-10","Belgium",NA
"933","2003-08-10","Bolivia",557
"934","2003-08-10","Brazil",234
"935","2003-08-10","Bulgaria",NA
"936","2003-08-10","Canada",NA
"937","2003-08-10","Chile",1
"938","2003-08-10","France",NA
"939","2003-08-10","Germany",NA
"940","2003-08-10","Hungary",NA
"941","2003-08-10","Japan",NA
"942","2003-08-10","Mexico",NA
"943","2003-08-10","Netherlands",NA
"944","2003-08-10","New.Zealand",NA
"945","2003-08-10","Norway",NA
"946","2003-08-10","Paraguay",NA
"947","2003-08-10","Peru",418
"948","2003-08-10","Poland",NA
"949","2003-08-10","Romania",509
"950","2003-08-10","Russia",NA
"951","2003-08-10","South.Africa",NA
"952","2003-08-10","Spain",NA
"953","2003-08-10","Sweden",NA
"954","2003-08-10","Switzerland",NA
"955","2003-08-10","Ukraine",NA
"956","2003-08-10","United.States",NA
"957","2003-08-10","Uruguay",178
"958","2003-08-17","Argentina",201
"959","2003-08-17","Australia",NA
"960","2003-08-17","Austria",NA
"961","2003-08-17","Belgium",NA
"962","2003-08-17","Bolivia",595
"963","2003-08-17","Brazil",262
"964","2003-08-17","Bulgaria",NA
"965","2003-08-17","Canada",NA
"966","2003-08-17","Chile",0
"967","2003-08-17","France",NA
"968","2003-08-17","Germany",NA
"969","2003-08-17","Hungary",NA
"970","2003-08-17","Japan",NA
"971","2003-08-17","Mexico",NA
"972","2003-08-17","Netherlands",NA
"973","2003-08-17","New.Zealand",NA
"974","2003-08-17","Norway",NA
"975","2003-08-17","Paraguay",NA
"976","2003-08-17","Peru",383
"977","2003-08-17","Poland",NA
"978","2003-08-17","Romania",496
"979","2003-08-17","Russia",NA
"980","2003-08-17","South.Africa",NA
"981","2003-08-17","Spain",NA
"982","2003-08-17","Sweden",NA
"983","2003-08-17","Switzerland",NA
"984","2003-08-17","Ukraine",NA
"985","2003-08-17","United.States",NA
"986","2003-08-17","Uruguay",184
"987","2003-08-24","Argentina",192
"988","2003-08-24","Australia",NA
"989","2003-08-24","Austria",NA
"990","2003-08-24","Belgium",NA
"991","2003-08-24","Bolivia",578
"992","2003-08-24","Brazil",264
"993","2003-08-24","Bulgaria",NA
"994","2003-08-24","Canada",NA
"995","2003-08-24","Chile",1
"996","2003-08-24","France",NA
"997","2003-08-24","Germany",NA
"998","2003-08-24","Hungary",NA
"999","2003-08-24","Japan",NA
"1000","2003-08-24","Mexico",NA
"1001","2003-08-24","Netherlands",NA
"1002","2003-08-24","New.Zealand",NA
"1003","2003-08-24","Norway",NA
"1004","2003-08-24","Paraguay",NA
"1005","2003-08-24","Peru",468
"1006","2003-08-24","Poland",NA
"1007","2003-08-24","Romania",502
"1008","2003-08-24","Russia",NA
"1009","2003-08-24","South.Africa",NA
"1010","2003-08-24","Spain",NA
"1011","2003-08-24","Sweden",NA
"1012","2003-08-24","Switzerland",NA
"1013","2003-08-24","Ukraine",NA
"1014","2003-08-24","United.States",NA
"1015","2003-08-24","Uruguay",212
"1016","2003-08-31","Argentina",224
"1017","2003-08-31","Australia",NA
"1018","2003-08-31","Austria",NA
"1019","2003-08-31","Belgium",NA
"1020","2003-08-31","Bolivia",641
"1021","2003-08-31","Brazil",247
"1022","2003-08-31","Bulgaria",NA
"1023","2003-08-31","Canada",NA
"1024","2003-08-31","Chile",2
"1025","2003-08-31","France",NA
"1026","2003-08-31","Germany",NA
"1027","2003-08-31","Hungary",NA
"1028","2003-08-31","Japan",NA
"1029","2003-08-31","Mexico",NA
"1030","2003-08-31","Netherlands",NA
"1031","2003-08-31","New.Zealand",NA
"1032","2003-08-31","Norway",NA
"1033","2003-08-31","Paraguay",NA
"1034","2003-08-31","Peru",510
"1035","2003-08-31","Poland",NA
"1036","2003-08-31","Romania",500
"1037","2003-08-31","Russia",NA
"1038","2003-08-31","South.Africa",NA
"1039","2003-08-31","Spain",NA
"1040","2003-08-31","Sweden",NA
"1041","2003-08-31","Switzerland",NA
"1042","2003-08-31","Ukraine",NA
"1043","2003-08-31","United.States",NA
"1044","2003-08-31","Uruguay",214
"1045","2003-09-07","Argentina",210
"1046","2003-09-07","Australia",NA
"1047","2003-09-07","Austria",NA
"1048","2003-09-07","Belgium",NA
"1049","2003-09-07","Bolivia",625
"1050","2003-09-07","Brazil",246
"1051","2003-09-07","Bulgaria",NA
"1052","2003-09-07","Canada",NA
"1053","2003-09-07","Chile",2
"1054","2003-09-07","France",NA
"1055","2003-09-07","Germany",NA
"1056","2003-09-07","Hungary",NA
"1057","2003-09-07","Japan",NA
"1058","2003-09-07","Mexico",NA
"1059","2003-09-07","Netherlands",NA
"1060","2003-09-07","New.Zealand",NA
"1061","2003-09-07","Norway",NA
"1062","2003-09-07","Paraguay",NA
"1063","2003-09-07","Peru",544
"1064","2003-09-07","Poland",NA
"1065","2003-09-07","Romania",491
"1066","2003-09-07","Russia",NA
"1067","2003-09-07","South.Africa",NA
"1068","2003-09-07","Spain",NA
"1069","2003-09-07","Sweden",NA
"1070","2003-09-07","Switzerland",NA
"1071","2003-09-07","Ukraine",NA
"1072","2003-09-07","United.States",NA
"1073","2003-09-07","Uruguay",208
"1074","2003-09-14","Argentina",204
"1075","2003-09-14","Australia",NA
"1076","2003-09-14","Austria",NA
"1077","2003-09-14","Belgium",NA
"1078","2003-09-14","Bolivia",613
"1079","2003-09-14","Brazil",228
"1080","2003-09-14","Bulgaria",NA
"1081","2003-09-14","Canada",NA
"1082","2003-09-14","Chile",3
"1083","2003-09-14","France",NA
"1084","2003-09-14","Germany",NA
"1085","2003-09-14","Hungary",NA
"1086","2003-09-14","Japan",NA
"1087","2003-09-14","Mexico",NA
"1088","2003-09-14","Netherlands",NA
"1089","2003-09-14","New.Zealand",NA
"1090","2003-09-14","Norway",NA
"1091","2003-09-14","Paraguay",NA
"1092","2003-09-14","Peru",630
"1093","2003-09-14","Poland",NA
"1094","2003-09-14","Romania",490
"1095","2003-09-14","Russia",NA
"1096","2003-09-14","South.Africa",NA
"1097","2003-09-14","Spain",NA
"1098","2003-09-14","Sweden",NA
"1099","2003-09-14","Switzerland",NA
"1100","2003-09-14","Ukraine",NA
"1101","2003-09-14","United.States",NA
"1102","2003-09-14","Uruguay",182
"1103","2003-09-21","Argentina",213
"1104","2003-09-21","Australia",NA
"1105","2003-09-21","Austria",NA
"1106","2003-09-21","Belgium",NA
"1107","2003-09-21","Bolivia",607
"1108","2003-09-21","Brazil",230
"1109","2003-09-21","Bulgaria",NA
"1110","2003-09-21","Canada",NA
"1111","2003-09-21","Chile",3
"1112","2003-09-21","France",NA
"1113","2003-09-21","Germany",NA
"1114","2003-09-21","Hungary",NA
"1115","2003-09-21","Japan",NA
"1116","2003-09-21","Mexico",NA
"1117","2003-09-21","Netherlands",NA
"1118","2003-09-21","New.Zealand",NA
"1119","2003-09-21","Norway",NA
"1120","2003-09-21","Paraguay",NA
"1121","2003-09-21","Peru",576
"1122","2003-09-21","Poland",NA
"1123","2003-09-21","Romania",509
"1124","2003-09-21","Russia",NA
"1125","2003-09-21","South.Africa",NA
"1126","2003-09-21","Spain",NA
"1127","2003-09-21","Sweden",NA
"1128","2003-09-21","Switzerland",NA
"1129","2003-09-21","Ukraine",NA
"1130","2003-09-21","United.States",NA
"1131","2003-09-21","Uruguay",162
"1132","2003-09-28","Argentina",217
"1133","2003-09-28","Australia",NA
"1134","2003-09-28","Austria",515
"1135","2003-09-28","Belgium",50
"1136","2003-09-28","Bolivia",553
"1137","2003-09-28","Brazil",243
"1138","2003-09-28","Bulgaria",NA
"1139","2003-09-28","Canada",1280
"1140","2003-09-28","Chile",2
"1141","2003-09-28","France",25
"1142","2003-09-28","Germany",839
"1143","2003-09-28","Hungary",NA
"1144","2003-09-28","Japan",NA
"1145","2003-09-28","Mexico",683
"1146","2003-09-28","Netherlands",NA
"1147","2003-09-28","New.Zealand",NA
"1148","2003-09-28","Norway",NA
"1149","2003-09-28","Paraguay",NA
"1150","2003-09-28","Peru",582
"1151","2003-09-28","Poland",NA
"1152","2003-09-28","Romania",539
"1153","2003-09-28","Russia",NA
"1154","2003-09-28","South.Africa",NA
"1155","2003-09-28","Spain",26
"1156","2003-09-28","Sweden",NA
"1157","2003-09-28","Switzerland",NA
"1158","2003-09-28","Ukraine",NA
"1159","2003-09-28","United.States",902
"1160","2003-09-28","Uruguay",149
"1161","2003-10-05","Argentina",205
"1162","2003-10-05","Australia",NA
"1163","2003-10-05","Austria",752
"1164","2003-10-05","Belgium",44
"1165","2003-10-05","Bolivia",475
"1166","2003-10-05","Brazil",216
"1167","2003-10-05","Bulgaria",NA
"1168","2003-10-05","Canada",1339
"1169","2003-10-05","Chile",1
"1170","2003-10-05","France",25
"1171","2003-10-05","Germany",1040
"1172","2003-10-05","Hungary",NA
"1173","2003-10-05","Japan",NA
"1174","2003-10-05","Mexico",707
"1175","2003-10-05","Netherlands",25
"1176","2003-10-05","New.Zealand",NA
"1177","2003-10-05","Norway",NA
"1178","2003-10-05","Paraguay",NA
"1179","2003-10-05","Peru",450
"1180","2003-10-05","Poland",NA
"1181","2003-10-05","Romania",642
"1182","2003-10-05","Russia",NA
"1183","2003-10-05","South.Africa",NA
"1184","2003-10-05","Spain",23
"1185","2003-10-05","Sweden",NA
"1186","2003-10-05","Switzerland",NA
"1187","2003-10-05","Ukraine",NA
"1188","2003-10-05","United.States",952
"1189","2003-10-05","Uruguay",147
"1190","2003-10-12","Argentina",174
"1191","2003-10-12","Australia",NA
"1192","2003-10-12","Austria",720
"1193","2003-10-12","Belgium",63
"1194","2003-10-12","Bolivia",448
"1195","2003-10-12","Brazil",206
"1196","2003-10-12","Bulgaria",NA
"1197","2003-10-12","Canada",1451
"1198","2003-10-12","Chile",1
"1199","2003-10-12","France",30
"1200","2003-10-12","Germany",1171
"1201","2003-10-12","Hungary",NA
"1202","2003-10-12","Japan",NA
"1203","2003-10-12","Mexico",800
"1204","2003-10-12","Netherlands",22
"1205","2003-10-12","New.Zealand",NA
"1206","2003-10-12","Norway",NA
"1207","2003-10-12","Paraguay",NA
"1208","2003-10-12","Peru",472
"1209","2003-10-12","Poland",NA
"1210","2003-10-12","Romania",706
"1211","2003-10-12","Russia",NA
"1212","2003-10-12","South.Africa",NA
"1213","2003-10-12","Spain",43
"1214","2003-10-12","Sweden",NA
"1215","2003-10-12","Switzerland",NA
"1216","2003-10-12","Ukraine",NA
"1217","2003-10-12","United.States",1092
"1218","2003-10-12","Uruguay",136
"1219","2003-10-19","Argentina",178
"1220","2003-10-19","Australia",NA
"1221","2003-10-19","Austria",727
"1222","2003-10-19","Belgium",112
"1223","2003-10-19","Bolivia",405
"1224","2003-10-19","Brazil",252
"1225","2003-10-19","Bulgaria",NA
"1226","2003-10-19","Canada",1593
"1227","2003-10-19","Chile",1
"1228","2003-10-19","France",81
"1229","2003-10-19","Germany",1310
"1230","2003-10-19","Hungary",NA
"1231","2003-10-19","Japan",NA
"1232","2003-10-19","Mexico",858
"1233","2003-10-19","Netherlands",19
"1234","2003-10-19","New.Zealand",NA
"1235","2003-10-19","Norway",NA
"1236","2003-10-19","Paraguay",NA
"1237","2003-10-19","Peru",395
"1238","2003-10-19","Poland",NA
"1239","2003-10-19","Romania",702
"1240","2003-10-19","Russia",NA
"1241","2003-10-19","South.Africa",NA
"1242","2003-10-19","Spain",46
"1243","2003-10-19","Sweden",NA
"1244","2003-10-19","Switzerland",NA
"1245","2003-10-19","Ukraine",NA
"1246","2003-10-19","United.States",1209
"1247","2003-10-19","Uruguay",142
"1248","2003-10-26","Argentina",178
"1249","2003-10-26","Australia",NA
"1250","2003-10-26","Austria",710
"1251","2003-10-26","Belgium",54
"1252","2003-10-26","Bolivia",366
"1253","2003-10-26","Brazil",233
"1254","2003-10-26","Bulgaria",NA
"1255","2003-10-26","Canada",1895
"1256","2003-10-26","Chile",2
"1257","2003-10-26","France",82
"1258","2003-10-26","Germany",1210
"1259","2003-10-26","Hungary",NA
"1260","2003-10-26","Japan",9
"1261","2003-10-26","Mexico",755
"1262","2003-10-26","Netherlands",19
"1263","2003-10-26","New.Zealand",NA
"1264","2003-10-26","Norway",NA
"1265","2003-10-26","Paraguay",NA
"1266","2003-10-26","Peru",385
"1267","2003-10-26","Poland",NA
"1268","2003-10-26","Romania",736
"1269","2003-10-26","Russia",NA
"1270","2003-10-26","South.Africa",NA
"1271","2003-10-26","Spain",77
"1272","2003-10-26","Sweden",NA
"1273","2003-10-26","Switzerland",NA
"1274","2003-10-26","Ukraine",NA
"1275","2003-10-26","United.States",1249
"1276","2003-10-26","Uruguay",157
"1277","2003-11-02","Argentina",184
"1278","2003-11-02","Australia",NA
"1279","2003-11-02","Austria",608
"1280","2003-11-02","Belgium",70
"1281","2003-11-02","Bolivia",400
"1282","2003-11-02","Brazil",230
"1283","2003-11-02","Bulgaria",NA
"1284","2003-11-02","Canada",1995
"1285","2003-11-02","Chile",2
"1286","2003-11-02","France",48
"1287","2003-11-02","Germany",1055
"1288","2003-11-02","Hungary",NA
"1289","2003-11-02","Japan",14
"1290","2003-11-02","Mexico",843
"1291","2003-11-02","Netherlands",18
"1292","2003-11-02","New.Zealand",NA
"1293","2003-11-02","Norway",NA
"1294","2003-11-02","Paraguay",NA
"1295","2003-11-02","Peru",364
"1296","2003-11-02","Poland",NA
"1297","2003-11-02","Romania",677
"1298","2003-11-02","Russia",NA
"1299","2003-11-02","South.Africa",NA
"1300","2003-11-02","Spain",130
"1301","2003-11-02","Sweden",NA
"1302","2003-11-02","Switzerland",17
"1303","2003-11-02","Ukraine",NA
"1304","2003-11-02","United.States",1374
"1305","2003-11-02","Uruguay",154
"1306","2003-11-09","Argentina",166
"1307","2003-11-09","Australia",NA
"1308","2003-11-09","Austria",661
"1309","2003-11-09","Belgium",74
"1310","2003-11-09","Bolivia",427
"1311","2003-11-09","Brazil",218
"1312","2003-11-09","Bulgaria",NA
"1313","2003-11-09","Canada",2335
"1314","2003-11-09","Chile",4
"1315","2003-11-09","France",146
"1316","2003-11-09","Germany",1103
"1317","2003-11-09","Hungary",NA
"1318","2003-11-09","Japan",17
"1319","2003-11-09","Mexico",957
"1320","2003-11-09","Netherlands",22
"1321","2003-11-09","New.Zealand",NA
"1322","2003-11-09","Norway",NA
"1323","2003-11-09","Paraguay",NA
"1324","2003-11-09","Peru",380
"1325","2003-11-09","Poland",NA
"1326","2003-11-09","Romania",655
"1327","2003-11-09","Russia",NA
"1328","2003-11-09","South.Africa",NA
"1329","2003-11-09","Spain",141
"1330","2003-11-09","Sweden",NA
"1331","2003-11-09","Switzerland",20
"1332","2003-11-09","Ukraine",NA
"1333","2003-11-09","United.States",1702
"1334","2003-11-09","Uruguay",136
"1335","2003-11-16","Argentina",149
"1336","2003-11-16","Australia",NA
"1337","2003-11-16","Austria",708
"1338","2003-11-16","Belgium",133
"1339","2003-11-16","Bolivia",424
"1340","2003-11-16","Brazil",239
"1341","2003-11-16","Bulgaria",NA
"1342","2003-11-16","Canada",2731
"1343","2003-11-16","Chile",1
"1344","2003-11-16","France",274
"1345","2003-11-16","Germany",1142
"1346","2003-11-16","Hungary",NA
"1347","2003-11-16","Japan",22
"1348","2003-11-16","Mexico",894
"1349","2003-11-16","Netherlands",23
"1350","2003-11-16","New.Zealand",NA
"1351","2003-11-16","Norway",NA
"1352","2003-11-16","Paraguay",NA
"1353","2003-11-16","Peru",351
"1354","2003-11-16","Poland",NA
"1355","2003-11-16","Romania",725
"1356","2003-11-16","Russia",NA
"1357","2003-11-16","South.Africa",NA
"1358","2003-11-16","Spain",170
"1359","2003-11-16","Sweden",NA
"1360","2003-11-16","Switzerland",19
"1361","2003-11-16","Ukraine",NA
"1362","2003-11-16","United.States",2148
"1363","2003-11-16","Uruguay",138
"1364","2003-11-23","Argentina",133
"1365","2003-11-23","Australia",NA
"1366","2003-11-23","Austria",822
"1367","2003-11-23","Belgium",273
"1368","2003-11-23","Bolivia",408
"1369","2003-11-23","Brazil",201
"1370","2003-11-23","Bulgaria",NA
"1371","2003-11-23","Canada",3138
